Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
69,69,1,2.38571214676,0,2.591970585632324,-1,2.38571214676,0.0,1,0.0,36,190.51049399379008,SAT,,5.395,
70,70,1,3.09697127342,0,2.591970585632324,-1,3.09697127342,0.0,1,0.0,36,193.60746526721007,SAT,,5.671,
71,71,1,1.35592389107,0,2.591970585632324,-1,1.35592389107,0.0,1,0.0,37,194.96338915828008,SAT,,4.421,
72,72,1,3.06364107132,0,2.591970585632324,-1,3.06364107132,0.0,1,0.0,37,198.0270302296001,SAT,,6.173,
73,73,1,1.93056893349,0,2.591970585632324,-1,1.93056893349,0.0,1,0.0,38,199.9575991630901,SAT,,4.317,
74,74,1,3.06969809532,0,2.591970585632324,-1,3.06969809532,0.0,1,0.0,38,203.0272972584101,SAT,,6.173,
75,75,1,2.4703130722,0,2.591970585632324,-1,2.4703130722,0.0,1,0.0,39,205.49761033061012,SAT,,5.32,
76,76,1,3.07092189789,0,2.591970585632324,-1,3.07092189789,0.0,1,0.0,39,208.56853222850012,SAT,,5.548,
77,77,1,2.3657617569,0,2.591970585632324,-1,2.3657617569,0.0,1,0.0,40,210.93429398540013,SAT,,4.719,
78,78,1,3.06619930267,0,2.591970585632324,-1,3.06619930267,0.0,1,0.0,40,214.00049328807012,SAT,,6.103,
79,79,1,1.94030690193,0,2.591970585632324,-1,1.94030690193,0.0,1,0.0,41,215.94080019000012,SAT,,5.019,
80,80,1,3.07254910469,0,2.591970585632324,-1,3.07254910469,0.0,1,0.0,41,219.01334929469013,SAT,,6.179,
81,81,1,1.72587704659,0,2.591970585632324,-1,1.72587704659,0.0,1,0.0,42,220.73922634128013,SAT,,4.115,
82,82,1,3.06379675865,0,2.591970585632324,-1,3.06379675865,0.0,1,0.0,42,223.80302309993013,SAT,,6.049,
83,83,1,1.22247815132,0,2.591970585632324,-1,1.22247815132,0.0,1,0.0,43,225.02550125125012,SAT,,3.73,
84,84,1,3.06271195412,0,2.5918218124389645,-1,3.06271195412,0.0,1,0.0,43,228.08821320537012,SAT,,6.178,
85,85,1,2.10701584816,0,2.5918218124389645,-1,2.10701584816,0.0,1,0.0,44,230.1952290535301,SAT,,4.5,
86,86,1,3.07171988487,0,2.5918218124389645,-1,3.07171988487,0.0,1,0.0,44,233.2669489384001,SAT,,6.003,
87,87,1,1.88357782364,0,2.5918218124389645,-1,1.88357782364,0.0,1,0.0,45,235.1505267620401,SAT,,4.944,
88,88,1,3.06543087959,0,2.5918218124389645,-1,3.06543087959,0.0,1,0.0,45,238.2159576416301,SAT,,5.572,
89,89,1,0.99991106987,0,2.5918218124389645,-1,0.99991106987,0.0,1,0.0,46,239.2158687115001,SAT,,4.041,
90,90,1,3.0639359951,0,2.3024852264404294,-1,3.0639359951,0.0,1,0.0,46,242.2798047066001,SAT,,6.073,
91,91,1,1.55484080315,0,2.3024852264404294,-1,1.55484080315,0.0,1,0.0,47,243.8346455097501,SAT,,4.424,
92,92,1,3.06276464462,0,2.3024852264404294,-1,3.06276464462,0.0,1,0.0,47,246.89741015437008,SAT,,6.173,
93,93,1,1.4892821312,0,2.3024852264404294,-1,1.4892821312,0.0,1,0.0,48,248.3866922855701,SAT,,4.293,
94,94,1,3.07509493828,0,2.3024852264404294,-1,3.07509493828,0.0,1,0.0,48,251.46178722385008,SAT,,5.475,
95,95,1,1.70171403885,0,2.3024852264404294,-1,1.70171403885,0.0,1,0.0,49,253.1635012627001,SAT,,4.543,
96,96,1,3.07107424736,0,2.3024852264404294,-1,3.07107424736,0.0,1,0.0,49,256.2345755100601,SAT,,5.67,
97,97,1,2.676227808,0,2.3024852264404294,-1,2.676227808,0.0,1,0.0,50,258.9108033180601,SAT,,5.723,
98,98,1,3.07257795334,0,2.3024852264404294,-1,3.07257795334,0.0,1,0.0,50,261.9833812714001,SAT,,6.072,
99,99,1,0.7237200737,0,2.3024852264404294,-1,0.7237200737,0.0,1,0.0,51,262.7071013451001,SAT,,3.722,
100,100,1,3.06793785095,0,1.9434372413635252,-1,3.06793785095,0.0,1,0.0,51,265.7750391960501,SAT,,6.152,
