Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
70,18,1,749.104248047,0,2122.7947671401976,6844903,749.104248047,0.0,1,0.0,9,54748.02343750099,SAT,,3.265,
71,18,1,909.156738281,0,1148.95924467926,11622991,909.156738281,0.0,1,0.0,9,55657.18017578199,SAT,,3.967,
72,7,1,712.891113281,0,1.7976931348623157E308,15213443,712.891113281,0.0,1,0.0,10,56370.071289062995,SAT,,3.339,
73,19,1,609.015869141,0,996.370134209442,6596510,609.015869141,0.0,1,0.0,10,56979.087158204,SAT,,3.59,
74,19,1,672.119628906,0,2195.3871727455135,12399647,672.119628906,0.0,1,0.0,10,57651.20678711,SAT,,3.167,
75,19,1,890.397705078,0,1321.6316551673888,2296908,890.397705078,0.0,1,0.0,10,58541.604492188,SAT,,3.969,
76,19,1,810.515380859,0,4145.5899754035945,16368566,810.515380859,0.0,1,0.0,10,59352.119873047,SAT,,3.366,
77,19,1,639.147949219,0,3091.9199802864073,15213443,639.147949219,0.0,1,0.0,10,59991.267822265996,SAT,,3.767,
78,19,1,805.520996094,0,2261.0276463020323,6706767,805.520996094,0.0,1,0.0,10,60796.78881835999,SAT,,3.365,
79,19,1,710.507568359,0,1213.8503513801572,980981,710.507568359,0.0,1,0.0,10,61507.29638671899,SAT,,3.239,
80,19,1,781.167236328,0,8253.141186188506,11622991,781.167236328,0.0,1,0.0,10,62288.46362304699,SAT,,3.088,
81,19,1,699.379150391,0,7237.623778961944,1057224,699.379150391,0.0,1,0.0,10,62987.842773437995,SAT,,3.59,
82,19,1,684.843505859,0,6328.430883454132,1779394,684.843505859,0.0,1,0.0,10,63672.68627929699,SAT,,3.741,
83,19,1,788.696044922,0,5438.134325836944,13826059,788.696044922,0.0,1,0.0,10,64461.38232421899,SAT,,3.792,
84,19,1,741.887939453,0,4412.829467438507,12683018,741.887939453,0.0,1,0.0,10,65203.27026367199,SAT,,3.068,
85,19,1,813.161865234,0,3448.3751461494444,13727781,813.161865234,0.0,1,0.0,10,66016.43212890599,SAT,,3.264,
86,19,1,676.719726562,0,2391.2647213447567,8831521,676.719726562,0.0,1,0.0,10,66693.151855468,SAT,,3.268,
87,19,1,773.327636719,0,1511.529076813507,203022,773.327636719,0.0,1,0.0,10,67466.47949218699,SAT,,3.366,
88,19,1,782.685546875,0,5483.047320126342,10595198,782.685546875,0.0,1,0.0,10,68249.16503906199,SAT,,3.368,
89,19,1,726.501708984,0,4465.556109188843,233330,726.501708984,0.0,1,0.0,10,68975.66674804599,SAT,,3.264,
90,19,1,781.03515625,0,3521.103887509155,651704,781.03515625,0.0,1,0.0,10,69756.70190429599,SAT,,3.765,
91,19,1,719.928466797,0,2505.758184384155,3908577,719.928466797,0.0,1,0.0,10,70476.630371093,SAT,,3.139,
92,19,1,627.358642578,0,1569.8511775482175,6844903,627.358642578,0.0,1,0.0,10,71103.98901367099,SAT,,3.52,
93,19,1,669.440917969,0,1.7976931348623157E308,4729268,669.440917969,0.0,1,0.0,10,71773.42993163998,SAT,,3.239,
94,20,1,746.646240234,0,954.5438501823423,6706767,746.646240234,0.0,1,0.0,10,72520.07617187398,SAT,,3.389,
95,19,1,844.842041016,0,1.7976931348623157E308,8987855,844.842041016,0.0,1,0.0,11,73364.91821288998,SAT,,3.953,
96,21,1,755.45703125,0,961.1235504615782,16368566,755.45703125,0.0,1,0.0,11,74120.37524413998,SAT,,3.088,
97,19,1,768.9921875,0,1.7976931348623157E308,16192543,768.9921875,0.0,1,0.0,11,74889.36743163998,SAT,,3.69,
98,22,1,750.945068359,0,962.8439363945006,980981,750.945068359,0.0,1,0.0,11,75640.31249999898,SAT,,2.988,
99,19,1,882.117675781,0,1.7976931348623157E308,7005991,882.117675781,0.0,1,0.0,12,76522.43017577998,SAT,,3.942,
100,23,1,771.102539062,0,970.5485888946532,16192543,771.102539062,0.0,1,0.0,12,77293.53271484199,SAT,,3.34,
